EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-9868,Rain,Light,2019-06-23 17:59:00,2019-06-23 18:39:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9869,Rain,Light,2019-06-23 19:19:00,2019-06-23 19:59:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9870,Rain,Light,2019-06-24 01:58:00,2019-06-24 04:39:00,0.17,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9871,Rain,Light,2019-06-24 05:59:00,2019-06-24 06:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9872,Rain,Light,2019-06-24 07:35:00,2019-06-24 08:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9873,Rain,Light,2019-06-24 12:55:00,2019-06-24 13:59:00,0.06,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9874,Rain,Light,2019-06-24 14:15:00,2019-06-24 14:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9875,Rain,Light,2019-06-24 16:39:00,2019-06-24 18:15:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9876,Rain,Light,2019-06-27 17:57:00,2019-06-27 18:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9877,Rain,Light,2019-06-27 19:55:00,2019-06-27 20:17:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9878,Rain,Light,2019-06-27 22:15:00,2019-06-27 22:38:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9879,Rain,Light,2019-06-27 23:15:00,2019-06-27 23:37:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9880,Rain,Light,2019-06-28 00:39:00,2019-06-28 00:57:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9881,Rain,Light,2019-06-28 10:35:00,2019-06-28 10:55:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9882,Rain,Light,2019-06-28 14:37:00,2019-06-28 15:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9883,Rain,Light,2019-06-28 22:37:00,2019-06-28 22:56:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9884,Rain,Light,2019-07-01 05:55:00,2019-07-01 06:35:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9885,Rain,Light,2019-07-01 07:39:00,2019-07-01 07:56:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9886,Rain,Light,2019-07-01 23:56:00,2019-07-02 00:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9887,Rain,Light,2019-07-02 00:55:00,2019-07-02 02:15:00,0.03,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9888,Rain,Light,2019-07-02 03:36:00,2019-07-02 07:18:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9889,Rain,Light,2019-07-02 07:35:00,2019-07-02 07:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9890,Rain,Light,2019-07-02 08:16:00,2019-07-02 08:57:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9891,Fog,Severe,2019-07-02 23:57:00,2019-07-03 00:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9892,Fog,Severe,2019-07-03 09:17:00,2019-07-03 09:58:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9893,Fog,Severe,2019-07-03 10:15:00,2019-07-03 12:58:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9894,Rain,Light,2019-07-03 18:59:00,2019-07-03 19:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9895,Fog,Severe,2019-07-04 11:37:00,2019-07-04 13:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9896,Rain,Light,2019-07-05 03:15:00,2019-07-05 03:37:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9897,Fog,Severe,2019-07-05 11:15:00,2019-07-05 11:37:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9898,Fog,Severe,2019-07-05 11:55:00,2019-07-05 12:17:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9899,Rain,Light,2019-07-06 01:55:00,2019-07-06 02:57:00,0.04,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9900,Fog,Severe,2019-07-07 02:57:00,2019-07-07 03:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9901,Rain,Light,2019-07-09 18:39:00,2019-07-09 19:35:00,0.02,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9902,Rain,Light,2019-07-09 19:59:00,2019-07-09 20:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9903,Rain,Light,2019-07-10 21:36:00,2019-07-10 21:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9904,Rain,Light,2019-07-11 01:15:00,2019-07-11 01:20:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9905,Fog,Moderate,2019-07-12 02:35:00,2019-07-12 02:56:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9906,Cold,Severe,2019-07-26 19:49:00,2019-07-26 19:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9907,Cold,Severe,2019-07-26 20:55:00,2019-07-27 10:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9908,Cold,Severe,2019-07-27 18:15:00,2019-07-27 18:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9909,Cold,Severe,2019-07-27 18:55:00,2019-07-28 14:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9910,Cold,Severe,2019-07-28 16:35:00,2019-07-28 16:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9911,Cold,Severe,2019-07-28 16:56:00,2019-07-28 18:16:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9912,Cold,Severe,2019-07-28 18:35:00,2019-07-28 22:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9913,Rain,Light,2019-07-28 22:55:00,2019-07-29 01:35:00,0.04,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9914,Fog,Severe,2019-07-29 12:21:00,2019-07-29 13:06:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9915,Cold,Severe,2019-07-29 17:15:00,2019-07-29 17:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9916,Cold,Severe,2019-07-29 17:55:00,2019-07-31 10:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9917,Cold,Severe,2019-08-01 20:55:00,2019-08-02 02:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9918,Cold,Severe,2019-08-02 03:35:00,2019-08-02 06:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9919,Cold,Severe,2019-08-02 23:15:00,2019-08-03 04:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9920,Fog,Severe,2019-08-04 09:15:00,2019-08-04 09:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9921,Fog,Severe,2019-08-04 09:36:00,2019-08-04 10:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9922,Fog,Severe,2019-08-04 10:55:00,2019-08-04 11:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9923,Fog,Severe,2019-08-04 11:35:00,2019-08-04 11:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9924,Rain,Light,2019-08-05 22:55:00,2019-08-05 23:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9925,Rain,Light,2019-08-05 23:35:00,2019-08-05 23:55:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9926,Rain,Light,2019-08-06 01:35:00,2019-08-06 01:55:00,0.01,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9927,Cold,Severe,2019-08-06 21:55:00,2019-08-07 02:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9928,Rain,Light,2019-08-10 11:55:00,2019-08-10 13:35:00,0.04,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9929,Rain,Light,2019-08-10 13:55:00,2019-08-10 15:15:00,0.05,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9930,Rain,Light,2019-08-11 02:35:00,2019-08-11 03:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9931,Rain,Light,2019-08-11 05:55:00,2019-08-11 06:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9932,Fog,Severe,2019-08-11 10:35:00,2019-08-11 11:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9933,Fog,Severe,2019-08-11 12:35:00,2019-08-11 14:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9934,Fog,Severe,2019-08-11 14:35:00,2019-08-11 15:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9935,Fog,Severe,2019-08-12 10:15:00,2019-08-12 12:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9936,Fog,Severe,2019-08-12 12:55:00,2019-08-12 16:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9937,Cold,Severe,2019-08-12 16:15:00,2019-08-12 16:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9938,Fog,Severe,2019-08-12 18:35:00,2019-08-12 18:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9939,Rain,Light,2019-08-13 03:15:00,2019-08-13 03:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9940,Fog,Severe,2019-08-13 07:15:00,2019-08-13 14:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9941,Rain,Light,2019-08-13 22:35:00,2019-08-13 22:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9942,Rain,Light,2019-08-14 12:35:00,2019-08-14 13:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9943,Fog,Severe,2019-08-14 13:15:00,2019-08-14 14:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9944,Rain,Light,2019-08-14 15:35:00,2019-08-14 16:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9945,Rain,Light,2019-08-16 04:55:00,2019-08-16 05:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9946,Rain,Light,2019-08-16 05:35:00,2019-08-16 06:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9947,Rain,Light,2019-08-18 09:15:00,2019-08-18 09:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9948,Rain,Light,2019-08-20 11:55:00,2019-08-20 12:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9949,Rain,Light,2019-08-20 12:55:00,2019-08-20 13:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9950,Rain,Light,2019-08-20 14:15:00,2019-08-20 14:36:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9951,Rain,Light,2019-08-20 18:15:00,2019-08-20 18:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9952,Fog,Severe,2019-08-22 10:35:00,2019-08-22 10:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9953,Fog,Severe,2019-08-22 12:55:00,2019-08-22 13:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9954,Rain,Light,2019-08-25 10:55:00,2019-08-25 11:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9955,Rain,Light,2019-08-25 21:15:00,2019-08-25 21:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9956,Rain,Light,2019-08-26 11:55:00,2019-08-26 12:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9957,Rain,Light,2019-08-26 20:35:00,2019-08-26 21:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9958,Rain,Light,2019-08-26 22:15:00,2019-08-26 22:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9959,Rain,Light,2019-08-31 09:55:00,2019-08-31 11:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9960,Fog,Severe,2019-09-02 06:55:00,2019-09-02 07:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9961,Fog,Severe,2019-09-02 09:16:00,2019-09-02 09:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9962,Fog,Severe,2019-09-02 09:55:00,2019-09-02 12:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9963,Fog,Severe,2019-09-02 12:55:00,2019-09-02 15:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9964,Rain,Light,2019-09-07 20:55:00,2019-09-07 21:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9965,Rain,Light,2019-09-08 08:55:00,2019-09-08 10:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9966,Rain,Light,2019-09-08 15:35:00,2019-09-08 17:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9967,Rain,Light,2019-09-08 18:15:00,2019-09-08 20:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9968,Rain,Light,2019-09-08 20:55:00,2019-09-08 21:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9969,Rain,Light,2019-09-08 21:35:00,2019-09-08 23:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9970,Rain,Light,2019-09-09 00:35:00,2019-09-09 00:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9971,Fog,Severe,2019-09-09 04:35:00,2019-09-09 04:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9972,Rain,Light,2019-09-09 04:55:00,2019-09-09 05:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9973,Fog,Severe,2019-09-09 05:15:00,2019-09-09 08:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9974,Fog,Severe,2019-09-09 08:55:00,2019-09-09 09:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9975,Fog,Severe,2019-09-09 10:35:00,2019-09-09 12:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9976,Rain,Light,2019-09-09 12:15:00,2019-09-09 12:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9977,Fog,Severe,2019-09-09 12:55:00,2019-09-09 13:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9978,Rain,Light,2019-09-09 13:15:00,2019-09-09 14:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9979,Rain,Light,2019-09-09 15:35:00,2019-09-09 15:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9980,Rain,Light,2019-09-09 16:35:00,2019-09-09 16:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9981,Rain,Light,2019-09-09 17:15:00,2019-09-09 17:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9982,Rain,Light,2019-09-09 18:15:00,2019-09-09 18:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9983,Fog,Severe,2019-09-09 19:55:00,2019-09-09 20:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9984,Rain,Light,2019-09-09 20:35:00,2019-09-09 20:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9985,Fog,Severe,2019-09-09 20:55:00,2019-09-09 22:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9986,Rain,Light,2019-09-09 22:35:00,2019-09-09 23:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9987,Fog,Severe,2019-09-09 23:55:00,2019-09-10 00:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9988,Rain,Light,2019-09-11 09:46:00,2019-09-11 10:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9989,Rain,Light,2019-09-11 11:44:00,2019-09-11 14:04:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9990,Rain,Light,2019-09-11 17:26:00,2019-09-11 18:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9991,Fog,Severe,2019-09-11 18:07:00,2019-09-11 18:28:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9992,Rain,Light,2019-09-12 07:09:00,2019-09-12 07:32:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9993,Rain,Light,2019-09-12 15:48:00,2019-09-12 16:09:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9994,Rain,Light,2019-09-12 16:26:00,2019-09-12 17:08:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9995,Rain,Light,2019-09-12 20:30:00,2019-09-12 20:48:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9996,Rain,Light,2019-09-12 21:08:00,2019-09-12 21:47:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9997,Rain,Light,2019-09-12 22:49:00,2019-09-12 23:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9998,Rain,Light,2019-09-12 23:28:00,2019-09-12 23:49:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-9999,Rain,Light,2019-09-13 10:47:00,2019-09-13 11:08:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10000,Rain,Light,2019-09-14 15:06:00,2019-09-14 15:28:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10001,Rain,Light,2019-09-14 15:49:00,2019-09-14 16:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10002,Rain,Light,2019-09-15 04:47:00,2019-09-15 05:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10003,Fog,Severe,2019-09-15 13:48:00,2019-09-15 16:28:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10004,Fog,Severe,2019-09-16 04:09:00,2019-09-16 04:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10005,Fog,Severe,2019-09-16 11:28:00,2019-09-16 12:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10006,Rain,Light,2019-09-18 13:08:00,2019-09-18 13:31:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10007,Rain,Light,2019-09-18 15:27:00,2019-09-18 16:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10008,Rain,Light,2019-09-18 19:47:00,2019-09-18 20:08:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10009,Rain,Light,2019-09-19 07:47:00,2019-09-19 08:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10010,Rain,Light,2019-09-19 08:28:00,2019-09-19 08:47:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10011,Rain,Light,2019-09-19 09:07:00,2019-09-19 10:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10012,Rain,Light,2019-09-19 13:47:00,2019-09-19 14:47:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10013,Rain,Light,2019-09-20 13:28:00,2019-09-20 14:27:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10014,Fog,Severe,2019-09-20 14:48:00,2019-09-20 15:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10015,Rain,Light,2019-09-21 08:48:00,2019-09-21 09:08:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10016,Rain,Light,2019-09-21 11:07:00,2019-09-21 12:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10017,Rain,Light,2019-09-21 15:48:00,2019-09-21 16:07:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10018,Fog,Severe,2019-09-21 16:28:00,2019-09-21 16:49:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10019,Rain,Light,2019-09-22 20:27:00,2019-09-22 20:47:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10020,Rain,Light,2019-09-22 21:08:00,2019-09-22 21:29:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10021,Rain,Light,2019-09-22 22:07:00,2019-09-23 00:29:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10022,Rain,Light,2019-09-25 02:06:00,2019-09-25 02:28:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10023,Rain,Light,2019-09-27 10:55:00,2019-09-27 11:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10024,Rain,Light,2019-09-27 13:55:00,2019-09-27 14:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10025,Rain,Light,2019-09-27 14:55:00,2019-09-27 15:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10026,Rain,Light,2019-09-29 05:15:00,2019-09-29 10:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10027,Rain,Light,2019-09-29 10:55:00,2019-09-29 11:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10028,Fog,Severe,2019-09-29 13:35:00,2019-09-29 18:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10029,Fog,Severe,2019-09-29 20:15:00,2019-09-29 20:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10030,Fog,Severe,2019-09-29 22:55:00,2019-09-30 02:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10031,Fog,Severe,2019-09-30 02:35:00,2019-09-30 09:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10032,Rain,Light,2019-10-01 03:55:00,2019-10-01 04:15:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10033,Rain,Light,2019-10-01 09:15:00,2019-10-01 09:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10034,Rain,Light,2019-10-01 10:35:00,2019-10-01 10:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10035,Rain,Light,2019-10-01 12:15:00,2019-10-01 12:35:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
W-10036,Rain,Light,2019-10-01 12:55:00,2019-10-01 13:55:00,0.0,US/Central,KAEL,43.6822,-93.3722,Albert Lea,Freeborn,MN,56007
